,UserID,ItemID,Rating
3216,322,553,1
3217,322,688,2
3218,322,791,3
3219,322,802,3
3220,323,12,1
3221,323,105,1
3222,323,235,1
3223,323,357,1
3224,323,372,1
3225,323,483,1
3226,323,675,1
3227,323,676,4
3228,323,742,1
3229,323,902,1
3230,324,22,1
3231,324,57,1
3232,324,217,1
3233,324,260,1
3234,324,625,1
3235,324,657,2
3236,324,752,2
3237,324,822,1
3238,324,836,1
3239,324,941,1
3240,325,100,2
3241,325,152,3
3242,325,231,1
3243,325,277,1
3244,325,288,3
3245,325,405,4
3246,325,480,2
3247,325,483,1
3248,325,554,4
3249,325,924,1
3250,326,82,1
3251,326,186,1
3252,326,274,1
3253,326,291,1
3254,326,534,1
3255,326,667,1
3256,326,674,1
3257,326,690,1
3258,326,757,2
3259,326,976,1
3260,327,53,1
3261,327,214,1
3262,327,417,1
3263,327,475,1
3264,327,479,1
3265,327,499,1
3266,327,644,1
3267,327,666,1
3268,327,800,1
3269,327,943,1
3270,328,129,1
3271,328,343,1
3272,328,481,1
3273,328,496,1
3274,328,544,1
3275,328,565,1
3276,328,580,1
3277,328,647,1
3278,328,932,1
3279,328,953,1
3280,329,52,2
3281,329,53,1
3282,329,159,1
3283,329,170,2
3284,329,228,2
3285,329,669,2
3286,329,839,2
3287,329,854,1
3288,329,902,2
3289,329,992,3
3290,330,201,4
3291,330,296,2
3292,330,316,4
3293,330,482,5
3294,330,510,2
3295,330,514,1
3296,330,576,4
3297,330,595,4
3298,330,884,5
3299,330,887,2
3300,331,101,2
3301,331,111,2
3302,331,437,2
3303,331,628,2
3304,331,720,3
3305,331,805,2
3306,331,823,2
3307,331,834,2
3308,331,878,2
3309,331,967,2
3310,332,444,2
3311,332,525,2
3312,332,576,3
3313,332,581,2
3314,332,630,2
3315,332,717,3
3316,332,842,2
3317,332,866,3
3318,332,909,2
3319,332,925,1
3320,333,85,1
3321,333,140,1
3322,333,153,4
3323,333,208,1
3324,333,427,1
3325,333,454,1
3326,333,623,1
3327,333,630,1
3328,333,917,1
3329,333,991,1
3330,334,20,1
3331,334,226,1
3332,334,242,2
3333,334,245,3
3334,334,301,2
3335,334,323,2
3336,334,338,2
3337,334,344,1
3338,334,900,1
3339,334,933,1
3340,335,79,2
3341,335,115,3
3342,335,142,2
3343,335,298,2
3344,335,302,1
3345,335,400,2
3346,335,516,3
3347,335,756,2
3348,335,829,3
3349,335,839,2
3350,336,3,5
3351,336,21,1
3352,336,77,1
3353,336,348,1
3354,336,494,1
3355,336,516,1
3356,336,535,1
3357,336,810,1
3358,336,827,1
3359,336,835,4
3360,337,132,1
3361,337,134,3
3362,337,283,2
3363,337,531,2
3364,337,536,4
3365,337,691,1
3366,337,707,1
3367,337,711,3
3368,337,774,4
3369,337,968,3
3370,338,44,1
3371,338,70,3
3372,338,331,1
3373,338,455,3
3374,338,527,1
3375,338,535,2
3376,338,611,1
3377,338,636,1
3378,338,826,3
3379,338,876,2
3380,339,85,3
3381,339,246,1
3382,339,302,1
3383,339,329,1
3384,339,416,1
3385,339,505,1
3386,339,739,1
3387,339,914,1
3388,339,927,1
3389,339,980,1
3390,340,118,2
3391,340,248,2
3392,340,271,2
3393,340,327,3
3394,340,497,2
3395,340,577,2
3396,340,686,2
3397,340,752,4
3398,340,805,3
3399,340,894,2
3400,341,114,1
3401,341,364,2
3402,341,369,1
3403,341,444,1
3404,341,484,1
3405,341,541,1
3406,341,567,1
3407,341,575,1
3408,341,797,1
3409,341,904,1
3410,342,11,2
3411,342,247,2
3412,342,315,3
3413,342,355,2
3414,342,618,5
3415,342,664,1
3416,342,864,1
3417,342,871,1
3418,342,961,2
3419,342,992,3
3420,343,95,1
3421,343,100,1
3422,343,207,1
3423,343,301,1
3424,343,386,2
3425,343,629,1
3426,343,673,1
3427,343,903,1
3428,343,944,2
3429,343,953,1
3430,344,36,5
3431,344,116,3
3432,344,239,3
3433,344,248,1
3434,344,335,4
3435,344,604,1
3436,344,645,3
3437,344,655,1
3438,344,732,1
3439,344,809,3
3440,345,69,5
3441,345,281,3
3442,345,326,1
3443,345,445,3
3444,345,508,3
3445,345,531,1
3446,345,655,3
3447,345,730,1
3448,345,916,3
3449,345,933,1
3450,346,9,1
3451,346,41,1
3452,346,117,2
3453,346,169,1
3454,346,193,1
3455,346,196,2
3456,346,303,1
3457,346,389,1
3458,346,630,1
3459,346,832,1
3460,347,64,1
3461,347,68,1
3462,347,181,1
3463,347,339,1
3464,347,560,1
3465,347,563,1
3466,347,657,2
3467,347,753,1
3468,347,842,1
3469,347,950,3
3470,348,56,1
3471,348,135,1
3472,348,314,1
3473,348,348,1
3474,348,534,1
3475,348,566,1
3476,348,822,1
3477,348,900,1
3478,348,941,1
3479,348,988,1
3480,349,19,1
3481,349,33,1
3482,349,213,1
3483,349,380,1
3484,349,397,1
3485,349,601,2
3486,349,610,1
3487,349,817,1
3488,349,869,1
3489,349,979,3
3490,350,33,3
3491,350,161,2
3492,350,253,1
3493,350,390,1
3494,350,525,1
3495,350,550,1
3496,350,568,1
3497,350,663,1
3498,350,677,1
3499,350,793,1
3500,351,79,3
3501,351,118,1
3502,351,345,4
3503,351,456,2
3504,351,465,1
3505,351,549,1
3506,351,582,2
3507,351,744,3
3508,351,752,1
3509,351,833,3
3510,352,209,1
3511,352,292,2
3512,352,318,1
3513,352,408,1
3514,352,415,1
3515,352,475,1
3516,352,501,1
3517,352,640,1
3518,352,772,5
3519,352,997,1
3520,353,208,2
3521,353,299,2
3522,353,361,1
3523,353,455,1
3524,353,510,1
3525,353,604,2
3526,353,725,1
3527,353,874,1
3528,353,887,1
3529,353,964,5
3530,354,98,3
3531,354,239,3
3532,354,271,3
3533,354,309,1
3534,354,331,3
3535,354,434,3
3536,354,575,3
3537,354,756,3
3538,354,782,3
3539,354,966,3
3540,355,81,1
3541,355,117,1
3542,355,138,3
3543,355,175,2
3544,355,271,2
3545,355,311,2
3546,355,683,3
3547,355,809,1
3548,355,913,1
3549,355,976,2
3550,356,263,1
3551,356,268,1
3552,356,438,1
3553,356,544,1
3554,356,566,1
3555,356,681,1
3556,356,769,1
3557,356,910,1
3558,356,934,1
3559,356,950,1
3560,357,186,1
3561,357,249,1
3562,357,326,1
3563,357,392,1
3564,357,449,3
3565,357,610,1
3566,357,645,1
3567,357,647,1
3568,357,732,1
3569,357,762,3
3570,358,110,3
3571,358,175,3
3572,358,245,4
3573,358,309,3
3574,358,397,3
3575,358,489,4
3576,358,515,4
3577,358,542,4
3578,358,816,4
3579,358,988,3
3580,359,33,1
3581,359,261,1
3582,359,302,1
3583,359,478,1
3584,359,526,1
3585,359,555,1
3586,359,712,1
3587,359,716,1
3588,359,783,1
3589,359,965,1
3590,360,110,3
3591,360,182,1
3592,360,209,1
3593,360,251,1
3594,360,331,1
3595,360,444,1
3596,360,536,1
3597,360,646,1
3598,360,714,1
3599,360,971,1
3600,361,27,1
3601,361,28,1
3602,361,68,1
3603,361,154,1
3604,361,168,1
3605,361,424,1
3606,361,614,1
3607,361,729,1
3608,361,856,1
3609,361,969,1
3610,362,306,3
3611,362,362,1
3612,362,391,3
3613,362,520,5
3614,362,523,1
3615,362,649,2
3616,362,692,1
3617,362,758,3
3618,362,783,1
3619,362,804,3
3620,363,86,2
3621,363,162,1
3622,363,189,1
3623,363,313,1
3624,363,403,1
3625,363,555,1
3626,363,575,1
3627,363,584,1
3628,363,876,1
3629,363,940,1
3630,364,186,3
3631,364,295,1
3632,364,385,1
3633,364,518,1
3634,364,533,1
3635,364,563,2
3636,364,648,1
3637,364,746,1
3638,364,811,2
3639,364,961,1
3640,365,16,1
3641,365,105,2
3642,365,155,1
3643,365,232,1
3644,365,233,1
3645,365,318,3
3646,365,397,2
3647,365,600,1
3648,365,708,1
3649,365,756,2
3650,366,49,2
3651,366,52,3
3652,366,183,1
3653,366,188,1
3654,366,438,2
3655,366,541,1
3656,366,571,4
3657,366,606,2
3658,366,653,2
3659,366,834,1
3660,367,189,1
3661,367,342,3
3662,367,442,1
3663,367,457,2
3664,367,481,1
3665,367,502,1
3666,367,540,1
3667,367,697,1
3668,367,868,1
3669,367,948,1
3670,368,275,1
3671,368,307,2
3672,368,412,4
3673,368,516,4
3674,368,574,2
3675,368,656,2
3676,368,777,1
3677,368,870,2
3678,368,934,1
3679,368,968,1
3680,369,137,1
3681,369,162,1
3682,369,188,1
3683,369,248,1
3684,369,540,1
3685,369,649,1
3686,369,748,2
3687,369,883,1
3688,369,935,1
3689,369,973,1
3690,370,15,1
3691,370,80,1
3692,370,92,1
3693,370,154,2
3694,370,242,1
3695,370,515,1
3696,370,533,1
3697,370,747,1
3698,370,930,1
3699,370,954,1
3700,371,13,4
3701,371,189,1
3702,371,291,2
3703,371,300,2
3704,371,580,3
3705,371,711,3
3706,371,718,3
3707,371,843,5
3708,371,936,2
3709,371,965,3
3710,372,30,2
3711,372,265,2
3712,372,377,2
3713,372,395,4
3714,372,532,2
3715,372,588,3
3716,372,630,2
3717,372,657,2
3718,372,813,3
3719,372,996,2
3720,373,163,3
3721,373,281,3
3722,373,315,3
3723,373,345,3
3724,373,412,3
3725,373,598,1
3726,373,653,3
3727,373,696,4
3728,373,739,1
3729,373,974,2
3730,374,48,1
3731,374,186,4
3732,374,291,1
3733,374,310,3
3734,374,363,4
3735,374,365,1
3736,374,422,2
3737,374,528,1
3738,374,826,2
3739,374,933,2
3740,375,206,2
3741,375,244,1
3742,375,447,1
3743,375,505,1
3744,375,513,1
3745,375,624,1
3746,375,631,1
3747,375,691,1
3748,375,704,1
3749,375,891,1
3750,376,218,3
3751,376,303,1
3752,376,577,1
3753,376,712,3
3754,376,741,1
3755,376,760,3
3756,376,770,2
3757,376,817,2
3758,376,842,2
3759,376,931,4
3760,377,136,1
3761,377,167,1
3762,377,252,1
3763,377,365,1
3764,377,486,1
3765,377,535,1
3766,377,665,1
3767,377,726,1
3768,377,760,1
3769,377,882,1
3770,378,26,1
3771,378,80,2
3772,378,101,3
3773,378,134,2
3774,378,170,3
3775,378,273,1
3776,378,399,4
3777,378,798,2
3778,378,801,3
3779,378,982,2
3780,379,64,2
3781,379,95,1
3782,379,211,1
3783,379,291,1
3784,379,454,1
3785,379,610,1
3786,379,692,1
3787,379,828,1
3788,379,908,1
3789,379,934,1
3790,380,211,1
3791,380,244,1
3792,380,260,1
3793,380,357,1
3794,380,369,1
3795,380,397,1
3796,380,605,1
3797,380,783,1
3798,380,863,1
3799,380,886,1
3800,381,19,1
3801,381,35,2
3802,381,161,3
3803,381,274,1
3804,381,328,1
3805,381,406,1
3806,381,644,1
3807,381,737,1
3808,381,800,1
3809,381,804,1
3810,382,130,3
3811,382,310,1
3812,382,438,1
3813,382,443,1
3814,382,505,1
3815,382,566,1
3816,382,567,1
3817,382,666,1
3818,382,986,1
3819,382,990,1
3820,383,34,1
3821,383,246,2
3822,383,247,2
3823,383,346,2
3824,383,419,1
3825,383,571,2
3826,383,677,1
3827,383,727,2
3828,383,744,2
3829,383,864,1
3830,384,3,3
3831,384,88,2
3832,384,134,2
3833,384,135,1
3834,384,214,1
3835,384,439,1
3836,384,570,1
3837,384,720,2
3838,384,937,2
3839,384,998,1
3840,385,198,1
3841,385,199,1
3842,385,212,1
3843,385,436,1
3844,385,458,1
3845,385,507,1
3846,385,538,2
3847,385,592,1
3848,385,603,3
3849,385,724,1
3850,386,104,1
3851,386,254,1
3852,386,310,1
3853,386,443,1
3854,386,518,1
3855,386,558,1
3856,386,646,1
3857,386,703,1
3858,386,747,1
3859,386,933,1
3860,387,161,3
3861,387,347,1
3862,387,353,3
3863,387,459,3
3864,387,572,1
3865,387,604,1
3866,387,626,1
3867,387,794,1
3868,387,855,1
3869,387,962,1
3870,388,217,1
3871,388,252,4
3872,388,531,1
3873,388,573,1
3874,388,639,1
3875,388,764,1
3876,388,848,1
3877,388,938,1
3878,388,956,1
3879,388,987,1
3880,389,118,1
3881,389,278,1
3882,389,296,1
3883,389,318,1
3884,389,352,1
3885,389,589,1
3886,389,607,5
3887,389,838,1
3888,389,871,1
3889,389,940,1
3890,390,24,1
3891,390,474,3
3892,390,489,1
3893,390,502,1
3894,390,618,1
3895,390,624,1
3896,390,642,1
3897,390,678,1
3898,390,822,1
3899,390,934,2
3900,391,40,2
3901,391,132,3
3902,391,179,1
3903,391,457,2
3904,391,529,3
3905,391,716,2
3906,391,719,3
3907,391,747,3
3908,391,803,3
3909,391,877,3
3910,392,256,4
3911,392,330,3
3912,392,347,1
3913,392,350,3
3914,392,354,4
3915,392,694,3
3916,392,731,2
3917,392,756,3
3918,392,778,2
3919,392,929,2
3920,393,46,3
3921,393,242,1
3922,393,312,1
3923,393,587,1
3924,393,765,2
3925,393,775,1
3926,393,781,1
3927,393,783,1
3928,393,815,1
3929,393,854,2
3930,394,81,1
3931,394,284,1
3932,394,317,1
3933,394,360,1
3934,394,371,1
3935,394,486,1
3936,394,616,1
3937,394,679,1
3938,394,788,1
3939,394,1000,1
3940,395,30,2
3941,395,179,1
3942,395,367,2
3943,395,411,3
3944,395,588,3
3945,395,609,1
3946,395,667,1
3947,395,765,2
3948,395,802,1
3949,395,973,1
3950,396,232,2
3951,396,263,4
3952,396,271,3
3953,396,286,4
3954,396,303,3
3955,396,412,3
3956,396,418,1
3957,396,436,3
3958,396,679,2
3959,396,987,1
3960,397,5,1
3961,397,148,3
3962,397,283,3
3963,397,288,1
3964,397,373,5
3965,397,583,1
3966,397,649,2
3967,397,803,2
3968,397,845,2
3969,397,963,2
3970,398,167,1
3971,398,188,1
3972,398,480,1
3973,398,688,3
3974,398,711,2
3975,398,737,2
3976,398,857,2
3977,398,885,3
3978,398,907,1
3979,398,924,1
3980,399,36,1
3981,399,246,5
3982,399,421,1
3983,399,428,2
3984,399,469,5
3985,399,495,1
3986,399,597,3
3987,399,601,4
3988,399,740,1
3989,399,854,1
3990,400,20,1
3991,400,173,1
3992,400,185,1
3993,400,283,1
3994,400,347,1
3995,400,420,1
3996,400,425,1
3997,400,728,1
3998,400,960,1
3999,400,963,3
4000,401,4,2
4001,401,208,2
4002,401,312,3
4003,401,561,2
4004,401,626,2
4005,401,727,2
4006,401,856,2
4007,401,930,2
4008,401,976,3
4009,401,997,2
4010,402,80,1
4011,402,124,1
4012,402,376,2
4013,402,403,1
4014,402,453,1
4015,402,531,1
4016,402,547,2
4017,402,554,2
4018,402,755,1
4019,402,975,1
4020,403,77,2
4021,403,205,1
4022,403,348,2
4023,403,353,2
4024,403,357,1
4025,403,367,1
4026,403,455,2
4027,403,708,1
4028,403,720,1
4029,403,870,1
4030,404,28,1
4031,404,72,1
4032,404,100,1
4033,404,431,1
4034,404,490,1
4035,404,543,2
4036,404,556,1
4037,404,695,1
4038,404,730,1
4039,404,807,1
4040,405,33,1
4041,405,53,5
4042,405,97,1
4043,405,146,2
4044,405,243,2
4045,405,252,2
4046,405,328,1
4047,405,365,1
4048,405,630,1
4049,405,774,2
4050,406,42,2
4051,406,44,1
4052,406,84,2
4053,406,147,2
4054,406,283,2
4055,406,607,1
4056,406,664,2
4057,406,831,2
4058,406,907,3
4059,406,979,1
4060,407,79,3
4061,407,129,1
4062,407,147,4
4063,407,281,1
4064,407,475,1
4065,407,669,1
4066,407,674,2
4067,407,686,1
4068,407,857,2
4069,407,930,1
4070,408,21,1
4071,408,27,1
4072,408,102,2
4073,408,278,2
4074,408,704,1
4075,408,741,3
4076,408,793,2
4077,408,843,3
4078,408,868,3
4079,408,900,1
4080,409,88,3
4081,409,93,4
4082,409,233,3
4083,409,458,2
4084,409,699,1
4085,409,805,1
4086,409,823,1
4087,409,827,3
4088,409,880,3
4089,409,948,1
4090,410,34,1
4091,410,139,1
4092,410,215,4
4093,410,446,1
4094,410,567,2
4095,410,674,1
4096,410,703,1
4097,410,773,1
4098,410,912,1
4099,410,927,4
4100,411,61,2
4101,411,169,4
4102,411,189,3
4103,411,430,1
4104,411,456,1
4105,411,580,1
4106,411,602,3
4107,411,676,3
4108,411,723,3
4109,411,755,3
4110,412,100,1
4111,412,103,1
4112,412,219,4
4113,412,355,1
4114,412,407,3
4115,412,428,1
4116,412,836,1
4117,412,878,1
4118,412,947,2
4119,412,953,1
4120,413,63,1
4121,413,81,1
4122,413,386,2
4123,413,436,1
4124,413,667,1
4125,413,699,1
4126,413,754,2
4127,413,777,1
4128,413,781,3
4129,413,986,1
4130,414,167,2
4131,414,183,2
4132,414,253,2
4133,414,287,2
4134,414,436,2
4135,414,509,2
4136,414,651,2
4137,414,657,2
4138,414,709,3
4139,414,860,2
4140,415,313,3
4141,415,316,1
4142,415,317,1
4143,415,436,1
4144,415,440,3
4145,415,453,1
4146,415,581,1
4147,415,728,1
4148,415,746,1
4149,415,754,2
4150,416,34,1
4151,416,51,1
4152,416,57,1
4153,416,88,1
4154,416,131,1
4155,416,277,1
4156,416,418,1
4157,416,915,1
4158,416,947,1
4159,416,967,1
4160,417,176,2
4161,417,316,2
4162,417,368,1
4163,417,409,1
4164,417,582,1
4165,417,620,2
4166,417,733,1
4167,417,746,1
4168,417,917,1
4169,417,984,3
4170,418,100,1
4171,418,128,1
4172,418,395,1
4173,418,425,1
4174,418,443,1
4175,418,510,1
4176,418,604,1
4177,418,852,1
4178,418,923,1
4179,418,996,1
4180,419,244,1
4181,419,307,2
4182,419,385,2
4183,419,428,3
4184,419,583,1
4185,419,593,1
4186,419,674,2
4187,419,791,1
4188,419,803,2
4189,419,874,3
4190,420,69,1
4191,420,74,2
4192,420,231,1
4193,420,293,2
4194,420,299,1
4195,420,576,2
4196,420,723,1
4197,420,816,1
4198,420,928,2
4199,420,929,1
4200,421,4,3
4201,421,162,2
4202,421,197,5
4203,421,218,4
4204,421,516,2
4205,421,602,4
4206,421,693,1
4207,421,704,1
4208,421,787,1
4209,421,980,5
4210,422,107,2
4211,422,331,1
4212,422,337,1
4213,422,359,1
4214,422,374,1
4215,422,441,1
4216,422,466,1
4217,422,523,1
4218,422,783,1
4219,422,813,1
4220,423,20,4
4221,423,31,3
4222,423,245,2
4223,423,289,2
4224,423,554,3
4225,423,633,3
4226,423,780,3
4227,423,804,2
4228,423,810,2
4229,423,972,2
4230,424,41,5
4231,424,413,3
4232,424,415,2
4233,424,458,1
4234,424,577,2
4235,424,618,1
4236,424,656,2
4237,424,816,1
4238,424,927,3
4239,424,986,3
4240,425,61,3
4241,425,190,3
4242,425,504,1
4243,425,550,1
4244,425,563,3
4245,425,628,1
4246,425,644,1
4247,425,655,5
4248,425,712,2
4249,425,973,3
4250,426,22,1
4251,426,148,1
4252,426,227,2
4253,426,247,1
4254,426,330,3
4255,426,478,1
4256,426,639,2
4257,426,671,2
4258,426,805,1
4259,426,832,2
4260,427,270,4
4261,427,436,2
4262,427,441,1
4263,427,509,3
4264,427,521,2
4265,427,705,1
4266,427,823,4
4267,427,841,1
4268,427,898,2
4269,427,924,2
4270,428,95,1
4271,428,298,1
4272,428,306,5
4273,428,519,1
4274,428,585,4
4275,428,662,2
4276,428,733,4
4277,428,816,1
4278,428,827,1
4279,428,872,1
4280,429,11,2
4281,429,40,1
4282,429,82,2
4283,429,396,2
4284,429,471,2
4285,429,498,2
4286,429,525,2
4287,429,584,3
4288,429,643,2
4289,429,686,1
4290,430,76,1
4291,430,297,1
4292,430,334,1
4293,430,374,1
4294,430,573,1
4295,430,594,1
4296,430,744,1
4297,430,845,1
4298,430,915,1
4299,430,986,1
4300,431,110,2
4301,431,117,1
4302,431,235,1
4303,431,494,2
4304,431,510,1
4305,431,601,2
4306,431,690,1
4307,431,753,1
4308,431,784,1
4309,431,861,1
4310,432,25,4
4311,432,83,4
4312,432,202,2
4313,432,269,5
4314,432,447,4
4315,432,601,5
4316,432,602,2
4317,432,717,3
4318,432,745,3
4319,432,993,5
4320,433,6,3
4321,433,71,3
4322,433,125,3
4323,433,305,3
4324,433,425,3
4325,433,555,3
4326,433,655,3
4327,433,707,3
4328,433,724,3
4329,433,989,3
4330,434,118,1
4331,434,265,2
4332,434,347,2
4333,434,377,1
4334,434,411,2
4335,434,694,2
4336,434,752,3
4337,434,825,3
4338,434,842,1
4339,434,847,3
4340,435,31,1
4341,435,391,1
4342,435,414,1
4343,435,455,1
4344,435,470,1
4345,435,488,1
4346,435,706,2
4347,435,818,1
4348,435,867,1
4349,435,957,1
4350,436,215,1
4351,436,241,1
4352,436,246,1
4353,436,288,1
4354,436,359,1
4355,436,676,3
4356,436,687,2
4357,436,717,2
4358,436,907,1
4359,436,994,4
4360,437,82,1
4361,437,97,1
4362,437,387,1
4363,437,437,1
4364,437,459,3
4365,437,498,1
4366,437,537,1
4367,437,743,1
4368,437,867,1
4369,437,906,1
4370,438,92,1
4371,438,153,3
4372,438,174,2
4373,438,457,1
4374,438,586,1
4375,438,634,1
4376,438,782,1
4377,438,806,1
4378,438,860,1
4379,438,865,1
4380,439,76,3
4381,439,149,3
4382,439,249,4
4383,439,417,1
4384,439,601,1
4385,439,725,1
4386,439,825,1
4387,439,835,2
4388,439,887,2
4389,439,951,4
4390,440,25,3
4391,440,56,3
4392,440,103,1
4393,440,106,5
4394,440,288,4
4395,440,456,2
4396,440,477,1
4397,440,489,3
4398,440,669,4
4399,440,747,5
4400,441,9,1
4401,441,110,1
4402,441,262,1
4403,441,331,1
4404,441,503,1
4405,441,536,1
4406,441,574,1
4407,441,585,1
4408,441,719,1
4409,441,795,1
4410,442,24,1
4411,442,99,1
4412,442,103,1
4413,442,149,2
4414,442,324,1
4415,442,435,2
4416,442,710,3
4417,442,717,3
4418,442,834,2
4419,442,938,3
4420,443,21,2
4421,443,109,1
4422,443,127,3
4423,443,171,1
4424,443,358,2
4425,443,430,1
4426,443,434,2
4427,443,811,1
4428,443,849,2
4429,443,850,1
4430,444,101,1
4431,444,127,5
4432,444,354,1
4433,444,355,2
4434,444,428,1
4435,444,473,1
4436,444,777,2
4437,444,908,2
4438,444,918,1
4439,444,935,3
4440,445,39,2
4441,445,129,1
4442,445,155,3
4443,445,276,1
4444,445,313,3
4445,445,589,1
4446,445,618,3
4447,445,676,1
4448,445,829,4
4449,445,937,4
4450,446,62,2
4451,446,65,2
4452,446,103,2
4453,446,131,3
4454,446,148,2
4455,446,248,2
4456,446,433,2
4457,446,567,2
4458,446,636,2
4459,446,899,2
4460,447,128,3
4461,447,184,3
4462,447,203,3
4463,447,282,2
4464,447,399,3
4465,447,440,2
4466,447,554,2
4467,447,579,3
4468,447,666,2
4469,447,940,4
4470,448,127,3
4471,448,410,3
4472,448,446,2
4473,448,625,5
4474,448,694,3
4475,448,700,2
4476,448,774,3
4477,448,827,1
4478,448,852,2
4479,448,978,2
4480,449,57,3
4481,449,208,1
4482,449,341,3
4483,449,362,2
4484,449,485,3
4485,449,509,2
4486,449,522,1
4487,449,543,4
4488,449,712,4
4489,449,865,5
4490,450,34,2
4491,450,47,2
4492,450,313,2
4493,450,320,2
4494,450,542,2
4495,450,602,1
4496,450,612,1
4497,450,703,2
4498,450,828,2
4499,450,874,3
4500,451,12,1
4501,451,122,1
4502,451,234,1
4503,451,409,1
4504,451,471,1
4505,451,649,1
4506,451,717,1
4507,451,965,1
4508,451,966,1
4509,451,986,1
4510,452,42,3
4511,452,217,2
4512,452,371,1
4513,452,413,1
4514,452,539,3
4515,452,629,1
4516,452,657,4
4517,452,666,1
4518,452,758,4
4519,452,948,2
4520,453,104,1
4521,453,470,1
4522,453,476,1
4523,453,479,2
4524,453,493,1
4525,453,498,1
4526,453,569,1
4527,453,613,4
4528,453,875,1
4529,453,925,1
4530,454,154,1
4531,454,173,4
4532,454,306,3
4533,454,341,3
4534,454,628,2
4535,454,636,1
4536,454,642,3
4537,454,708,3
4538,454,835,4
4539,454,968,3
4540,455,58,1
4541,455,289,1
4542,455,373,2
4543,455,421,1
4544,455,481,1
4545,455,490,1
4546,455,612,1
4547,455,630,1
4548,455,689,1
4549,455,718,1
4550,456,10,1
4551,456,84,1
4552,456,184,1
4553,456,263,1
4554,456,448,1
4555,456,455,1
4556,456,592,1
4557,456,767,3
4558,456,923,2
4559,456,936,1
4560,457,44,3
4561,457,105,2
4562,457,155,2
4563,457,200,2
4564,457,245,3
4565,457,703,2
4566,457,777,3
4567,457,907,1
4568,457,939,5
4569,457,951,1
4570,458,40,1
4571,458,526,2
4572,458,574,3
4573,458,594,2
4574,458,727,2
4575,458,764,1
4576,458,778,1
4577,458,814,1
4578,458,873,5
4579,458,971,2
4580,459,84,1
4581,459,96,1
4582,459,371,1
4583,459,483,3
4584,459,605,1
4585,459,794,2
4586,459,852,1
4587,459,865,3
4588,459,914,1
4589,459,924,1
4590,460,30,2
4591,460,258,1
4592,460,313,5
4593,460,353,2
4594,460,438,1
4595,460,440,5
4596,460,678,2
4597,460,745,3
4598,460,809,1
4599,460,930,1
4600,461,29,1
4601,461,49,1
4602,461,225,1
4603,461,392,1
4604,461,493,1
4605,461,530,1
4606,461,650,2
4607,461,790,1
4608,461,821,1
4609,461,953,1
4610,462,208,2
4611,462,240,1
4612,462,315,1
4613,462,555,2
4614,462,589,1
4615,462,644,1
4616,462,799,3
4617,462,835,1
4618,462,845,2
4619,462,911,1
4620,463,34,2
4621,463,250,2
4622,463,461,3
4623,463,544,3
4624,463,733,3
4625,463,752,3
4626,463,782,3
4627,463,788,3
4628,463,792,2
4629,463,802,2
4630,464,3,1
4631,464,50,5
4632,464,80,1
4633,464,361,5
4634,464,554,3
4635,464,710,3
4636,464,725,3
4637,464,764,2
4638,464,865,2
4639,464,965,3
4640,465,4,1
4641,465,12,2
4642,465,138,2
4643,465,187,2
4644,465,329,2
4645,465,612,1
4646,465,824,3
4647,465,862,2
4648,465,935,2
4649,465,943,1
4650,466,123,2
4651,466,221,1
4652,466,268,2
4653,466,389,3
4654,466,396,2
4655,466,433,2
4656,466,542,3
4657,466,577,1
4658,466,878,3
4659,466,976,2
4660,467,9,1
4661,467,40,1
4662,467,132,2
4663,467,141,1
4664,467,143,1
4665,467,249,1
4666,467,648,1
4667,467,785,1
4668,467,902,1
4669,467,952,1
4670,468,179,2
4671,468,295,3
4672,468,324,4
4673,468,399,2
4674,468,487,3
4675,468,534,4
4676,468,602,1
4677,468,661,4
4678,468,747,1
4679,468,876,2
4680,469,27,4
4681,469,186,5
4682,469,256,1
4683,469,593,1
4684,469,648,1
4685,469,725,1
4686,469,809,1
4687,469,894,1
4688,469,899,4
4689,469,960,1
4690,470,83,3
4691,470,131,4
4692,470,255,4
4693,470,529,3
4694,470,585,3
4695,470,589,4
4696,470,667,3
4697,470,712,3
4698,470,988,3
4699,470,993,3
4700,471,29,1
4701,471,346,1
4702,471,386,1
4703,471,398,1
4704,471,415,1
4705,471,431,1
4706,471,625,1
4707,471,917,1
4708,471,919,1
4709,471,920,1
4710,472,45,1
4711,472,132,1
4712,472,183,1
4713,472,299,1
4714,472,302,1
4715,472,424,3
4716,472,660,1
4717,472,705,1
4718,472,898,2
4719,472,910,2
4720,473,8,1
4721,473,66,1
4722,473,261,1
4723,473,415,1
4724,473,574,1
4725,473,579,1
4726,473,705,1
4727,473,881,1
4728,473,984,1
4729,473,992,1
4730,474,39,2
4731,474,63,2
4732,474,87,2
4733,474,102,2
4734,474,118,2
4735,474,131,3
4736,474,157,2
4737,474,195,3
4738,474,222,2
4739,474,496,3
4740,475,26,1
4741,475,46,2
4742,475,159,1
4743,475,160,1
4744,475,161,1
4745,475,272,1
4746,475,544,1
4747,475,638,1
4748,475,862,1
4749,475,936,1
4750,476,19,4
4751,476,146,3
4752,476,340,2
4753,476,356,2
4754,476,634,2
4755,476,678,3
4756,476,692,2
4757,476,709,3
4758,476,722,2
4759,476,981,1
4760,477,49,1
4761,477,51,5
4762,477,72,3
4763,477,190,3
4764,477,191,1
4765,477,423,1
4766,477,487,1
4767,477,646,1
4768,477,752,1
